"","Year","Commodity","Data","Region","Geo","label","Type","Name","Value"
"352",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYFLUTHRIN","(D)"
"353",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYPERMETHRIN","(D)"
"354",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIAZINON5","2.052"
"355",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DISULFOTON","(D)"
"356",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","EMAMECTINBENZOATE","(D)"
"357",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","4.9000000000000002E-2"
"358",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","IMIDACLOPRID","(D)"
"359",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","2.8000000000000001E-2"
"360",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","0.88200000000000001"
"361",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","9.9000000000000005E-2"
"362",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","4.5999999999999999E-2"
"363",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","OTHER","DICHLOROPROPENE","(D)"
"364",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","HERBICIDE","PARAQUAT","(D)"
"365",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BETACYFLUTHRIN","(D)"
"366",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BIFENTHRIN","(D)"
"367",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","1"
"368",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYFLUTHRIN","(D)"
"369",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYPERMETHRIN","(D)"
"370",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIAZINON5","1.1000000000000001"
"371",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DISULFOTON","(D)"
"372",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","EMAMECTINBENZOATE","(D)"
"373",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","1.1000000000000001"
"374",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","IMIDACLOPRID","(D)"
"375",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","1"
"376",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","1"
"377",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","1"
"378",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","1"
"379",2010,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","OTHER","DICHLOROPROPENE","(D)"
"380",2010,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","HERBICIDE","PARAQUAT","(D)"
"381",2010,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BETACYFLUTHRIN","(D)"
"382",2010,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BIFENTHRIN","(D)"
"383",2010,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","13"
"384",2010,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYFLUTHRIN","(D)"
"385",2010,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYPERMETHRIN","(D)"
"386",2010,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIAZINON5","2"
"387",2010,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DISULFOTON","(D)"
"388",2010,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","EMAMECTINBENZOATE","(D)"
"389",2010,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","6"
"390",2010,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","IMIDACLOPRID","(D)"
"391",2010,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","12"
"392",2010,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","10"
"393",2010,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","1"
"394",2010,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","8"
"395",2010,"BROCCOLI","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","OTHER","DICHLOROPROPENE","(D)"
"396",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BETACYFLUTHRIN","(D)"
"397",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","2100"
"398",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIAZINON5","(D)"
"399",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","(D)"
"400",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","IMIDACLOPRID","(D)"
"401",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","(Z)"
"402",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","1500"
"403",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","(D)"
"404",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","(D)"
"405",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BETACYFLUTHRIN","(D)"
"406",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","0.88800000000000001"
"407",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIAZINON5","(D)"
"408",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","(D)"
"409",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","IMIDACLOPRID","(D)"
"410",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","2.5000000000000001E-2"
"411",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","0.88500000000000001"
"412",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","(D)"
"413",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","(D)"
"414",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BETACYFLUTHRIN","(D)"
"415",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","0.89300000000000002"
"416",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIAZINON5","(D)"
"417",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","(D)"
"418",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","IMIDACLOPRID","(D)"
"419",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","0.03"
"420",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","0.89"
"421",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","(D)"
"422",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","(D)"
"423",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BETACYFLUTHRIN","(D)"
"424",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","1"
"425",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIAZINON5","(D)"
"426",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","(D)"
"427",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","IMIDACLOPRID","(D)"
"428",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","1.2"
"429",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","1"
"430",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","(D)"
"431",2010,"CAULIFLOWER","CAULIFLOWER - APPLICATIONS, MEASURED IN NUMBER, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","(D)"
"432",2010,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BETACYFLUTHRIN","(D)"
"433",2010,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","7"
"434",2010,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIAZINON5","(D)"
"435",2010,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","(D)"
"436",2010,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","IMIDACLOPRID","(D)"
"437",2010,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","3"
"438",2010,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","5"
"439",2010,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","(D)"
"440",2010,"CAULIFLOWER","CAULIFLOWER - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","(D)"
"441",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","HERBICIDE","PARAQUAT","(D)"
"442",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","HERBICIDE","PRONAMIDE","200"
"443",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ABAMECTIN","(D)"
"444",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BIFENTHRIN","(D)"
"445",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","11000"
"446",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYFLUTHRIN","(D)"
"447",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYPERMETHRIN","(D)"
"448",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIAZINON5","21400"
"449",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIFLUBENZURON","(D)"
"450",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DISULFOTON","10200"
"451",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","EMAMECTINBENZOATE","200"
"452",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ESFENVALERATE","1100"
"453",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","GAMMACYHALOTHRIN","(Z)"
"454",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","LAMBDACYHALOTHRIN","300"
"455",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHAMIDOPHOS","(D)"
"456",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","METHOMYL","3600"
"457",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","PERMETHRIN","300"
"458",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","THIODICARB","(D)"
"459",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ZETACYPERMETHRIN","800"
"460",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","HERBICIDE","PARAQUAT","(D)"
"461",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","HERBICIDE","PRONAMIDE","1.196"
"462",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","ABAMECTIN","(D)"
"463",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","BIFENTHRIN","(D)"
"464",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CHLORPYRIFOS","0.95499999999999996"
"465",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYFLUTHRIN","(D)"
"466",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","CYPERMETHRIN","(D)"
"467",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIAZINON5","0.90900000000000003"
"468",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DIFLUBENZURON","(D)"
"469",2006,"BROCCOLI","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","PROGRAM STATES","REGION : MULTI-STATE","RESTRICTED USE CHEMICAL","INSECTICIDE","DISULFOTON","1.0009999999999999"
